id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,productDisplayName,colorgroup
4950,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,Gini and Jony Boy's Kimon Blue Infant Bermuda Kidswear,Blue
44399,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,Sports,Force 10 Men Grey & White Sports Shoes,Grey
10875,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Wrangler Men Motor City Grey T-Shirts,Grey
59614,Women,Apparel,Saree,Sarees,Pink,Fall,Ethnic,FNF Pink Wedding Collection Sari,Pink
17608,Women,Apparel,Topwear,Tshirts,Pink,Fall,Casual,Doodle Sporty Girl dark Pink Tshirts,Pink
30816,Women,Apparel,Bottomwear,Leggings,Red,Summer,Ethnic,Fabindia Women Red Leggings,Red
47178,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Ganuchi Men Black Sandals,Black
35558,Girls,Footwear,Sandal,Sandals,Silver,Summer,Casual,Enroute Teens Silver Sandals,Grey
29107,Unisex,Accessories,Headwear,Caps,Grey,Summer,Casual,Puma Unisex Heather Grey Cap,Grey
9217,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual,Puma Men D Force Mid SF White Casual Shoes,White
48130,Women,Accessories,Bags,Handbags,Black,Winter,Casual,Fossil Women Black Handbag,Black
18640,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,Puma Men V.11 Cat Black Tshirts,Black
46896,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Locomotive Men Blue Jeans,Blue
19792,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,U.S. Polo Assn. Men Striped Purple Tshirt,Purple
15963,Men,Apparel,Topwear,Jackets,Grey,Fall,Casual,Turtle Solid Men Black Jacket,Grey
24618,Men,Accessories,Wallets,Wallets,Brown,Summer,Casual,Belmonte Men Leather Brown Wallet,Brown
38247,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Batman Boys Blue Printed T-shirt,Blue
59270,Women,Accessories,Watches,Watches,Black,Winter,Casual,Titan Women Black Dial Watch NB9855NM01,Black
4508,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,Sports,Lotto Women Bilbao Blue White Shoe,Blue
1846,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Inkfruit Men Buddha Bless You T-shirt,Blue
21964,Women,Accessories,Bags,Handbags,Brown,Winter,Casual,Murcia Women Casual Brown Handbag,Brown
37801,Men,Apparel,Topwear,Shirts,Black,Summer,Formal,John Players Men Stripes Black Shirt,Black
59042,Women,Footwear,Shoes,Heels,Black,Winter,Casual,Carlton London Women Black Heels,Black
21158,Women,Apparel,Topwear,Tops,Black,Fall,Casual,s.Oliver Women Solid Black Top,Black
40953,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Gini and Jony Boys Rodeo Yellow T-shirt,Yellow
53578,Women,Accessories,Watches,Watches,White,Winter,Casual,Q&Q Women White Dial Watch,White
58190,Women,Accessories,Bags,Handbags,Red,Summer,Casual,Rocky S Women Red Handbag,Red
9819,Women,Apparel,Topwear,Tshirts,Orange,Fall,Casual,Little Miss Women Printed Orange T-shirt,Orange
12974,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,ADIDAS Men Ambition Logo White Sports Shoes,White
9025,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual,Buckaroo Men New Pampa Brown Shoes,Brown
12148,Women,Apparel,Topwear,Kurtis,Blue,Fall,Ethnic,Aurelia Women Blue Kurti,Blue
33460,Women,Accessories,Belts,Belts,Pink,Summer,Casual,Baggit Women Choti Jhuti Pink Belt,Pink
57125,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Elle Women Black Top,Black
25505,Boys,Apparel,Topwear,Tshirts,White,Fall,Casual,Doodle Kids Boys Soccer White T-Shirt,White
11730,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,Lee Men Solid Yellow T-shirt,Yellow
21999,Women,Accessories,Bags,Handbags,Red,Winter,Casual,Murcia Women Casual Red Handbag,Red
59883,Women,Apparel,Topwear,Tops,Brown,Fall,Casual,Femella Women Brown Tube Top,Brown
53585,Men,Accessories,Watches,Watches,Blue,Winter,Casual,Q&Q Men Blue Dial Watch,Blue
57919,Men,Accessories,Socks,Socks,White,Summer,Casual,Fruit of the Loom Men Pack of Three Socks,White
5615,Men,Footwear,Sandal,Sandals,Grey,Summer,Casual,ADIDAS Men Henrio Grey Red Floater,Grey
44532,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Coolers Men Black Sandals,Black
39966,Men,Footwear,Shoes,Casual Shoes,Red,Summer,Casual,Gas Men Red & Brown Clapton Shoes,Red
16515,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Locomotive Men Washed Blue Jeans,Blue
22720,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,Casual,Nike Men Navy Blue Flyclave LTR Casual Shoes,Blue
12989,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,ADIDAS Kids Duramo Synthetic White Sports Shoes,White
35797,Women,Footwear,Shoes,Heels,Copper,Summer,Casual,Enroute Women Copper Flats,Metallic
7142,Women,Apparel,Topwear,Shirts,Purple,Fall,Casual,Scullers For Her Women Light Work Purple Check Shirts,Purple
46265,Women,Apparel,Topwear,Tunics,Cream,Summer,Casual,109F Women Cream-Coloured Printed Tunic,White
6090,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,UCB Women's Racerback Print White T-shirt,White
31337,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Locomotive Men Washed Blue Jeans,Blue
26380,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,Turtle Men Striped Black Trousers,Black
13067,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual,Numero Uno Men White Shoes,White
7370,Men,Footwear,Sandal,Sandals,Brown,Fall,Casual,Red Tape Men Stone Brown Floater,Brown
46057,Women,Accessories,Jewellery,Bracelet,Silver,Winter,Casual,Estelle Women Silver Bracelet,Grey
49823,Women,Footwear,Flip Flops,Flip Flops,Black,Winter,Casual,iPanema Women Black Flip Flops,Black
47185,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Ganuchi Men Black Shoes,Black
12387,Men,Apparel,Topwear,Shirts,Orange,Fall,Formal,Reid & Taylor Men Stripes Orange Shirts,Orange
8338,Boys,Apparel,Topwear,Tshirts,White,Fall,Casual,Doodle Boy's 77 Juniors League White Black Kidswear,White
31105,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Gini and Jony Boys Pack of 2 T-shirts,Yellow
28814,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Denizen Men Blue Jeans,Blue
43525,Women,Apparel,Bottomwear,Leggings,Cream,Summer,Casual,French Connection Women Cream Leggings,White
2602,Women,Apparel,Topwear,Tshirts,Purple,Fall,Sports,ADIDAS Women Fiesta Purple T-shirt,Purple
27060,Women,Accessories,Bags,Handbags,Brown,Summer,Casual,Yelloe Brown New level of utility Handbag,Brown
13255,Men,Apparel,Bottomwear,Shorts,White,Fall,Casual,Palm Tree Kids Boys Check White Shorts,White
33652,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,Casual,Lotto Women Cara II W Black Flip Flops,Black
41272,Men,Accessories,Wallets,Wallets,Black,Summer,Casual,Arrow Men Two Toned Wallet,Black
39368,Men,Accessories,Watches,Watches,Black,Winter,Casual,Helix Men Black Dial Watch,Black
32780,Men,Apparel,Topwear,Tshirts,Grey,Spring,Casual,Music Men Printed Grey T-shirt,Grey
11502,Women,Footwear,Shoes,Heels,Silver,Winter,Casual,Catwalk Women Lifestyle Silver Flats,Grey
5427,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,Ant Kids Boy's Red Cartoon Pop Kidswear,Red
44700,Women,Apparel,Topwear,Tops,White,Summer,Casual,Wills Lifestyle Women White Top,White
14070,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Flying Machine Men Printed Black Tshirts,Black
20245,Women,Apparel,Topwear,Tshirts,Black,Fall,Casual,Wrangler Women Printed Black T-shirt,Black
21397,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Locomotive Men Printed White T-shirt,White
52665,Women,Accessories,Watches,Watches,Brown,Winter,Casual,Morellato Women Brown Watch,Brown
36320,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Mr.Men Boys Oh Dear Blue T-shirt,Blue
17291,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,Casual,Peter England Elements  Men Trouser,Brown
34013,Girls,Apparel,Topwear,Tops,White,Summer,Casual,Gini and Jony Girls Printed White Top,White
7714,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Fila Men's Wind Black Shoe,Black
46433,Men,Accessories,Watches,Watches,Steel,Winter,Casual,Timex Men Silver Dial Watch,Grey
16343,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Peter England Men Check Blue Shirt,Blue
22176,Women,Footwear,Sandal,Sports Sandals,Grey,Fall,Casual,Timberland Women Grey Sandals,Grey
2266,Women,Apparel,Topwear,Tshirts,Green,Fall,Sports,Nike Green Women T-shirt,Green
42093,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,Casual,ADIDAS Men Black Adi Surge Flip Flops,Blue
11166,Men,Apparel,Topwear,Shirts,Purple,Fall,Formal,John Miller Men Solid Purple Shirt,Purple
33236,Men,Apparel,Topwear,Shirts,Grey,Summer,Formal,Arrow Men Grey Check Shirt,Grey
36744,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual,Little Miss Girls Naughty Pink Top,Pink
4191,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual,Disney Kids Boy's Green Little Friends Kidswear,Green
37696,Unisex,Accessories,Bags,Backpacks,Blue,Summer,Casual,American Tourister Unisex Blue Backpack,Blue
5043,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,Fila Men's Sniper White Green Shoe,White
14414,Women,Footwear,Shoes,Heels,Silver,Summer,Casual,Enroute Women Casual Silver Flats,Grey
20621,Women,Accessories,Bags,Handbags,Red,Winter,Casual,Baggit Women Hoor Red Handbag,Red
25161,Women,Accessories,Bags,Handbags,Black,Winter,Casual,Lino Perros Women Leatherette Black Handbag,Black
11354,Men,Apparel,Bottomwear,Jeans,Blue,Spring,Casual,Lee Men Mickey Blue Powell Fit Jeans,Blue
41424,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,Casual,Highlander Men Khaki Trousers,Brown
10286,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal,Clarks Men Hang Tough Leather Black Formal Shoes,Black
14626,Women,Apparel,Topwear,Sweatshirts,Red,Fall,Casual,United Colors of Benetton Women Solid Red Sweat Shirts,Red
33838,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,Sports,Puma Women Ikonis Pink Sports Shoes,Pink
58509,Women,Apparel,Dress,Dresses,Off White,Fall,Casual,Tonga Off-White & Black Animal Print Dress,White
5271,Unisex,Accessories,Bags,Backpacks,Green,Winter,Casual,Wildcraft Unisex Green Holster Bag,Green
34221,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Proline Grey Polo T-shirt,Grey
23296,Men,Footwear,Sandal,Sandals,Olive,Fall,Casual,Lotto Men Zeus Olive Sandals,Green
2868,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Inkfruit Mens Not Just a Game T-shirt,Red
50764,Men,Footwear,Sandal,Sandals,Brown,Winter,Casual,Red Chief Men Brown Sandals,Brown
16171,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal,Enroute Men Leather Black Formal Shoes,Black
22344,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,John Players Men Printed Red T-Shirt,Red
19905,Unisex,Accessories,Bags,Backpacks,Blue,Winter,Casual,Wildcraft Unisex Blue Backpack,Blue
7526,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,Nike mens As Vapor SS black T-shirt,Black
46601,Women,Footwear,Shoes,Heels,Gold,Winter,Casual,Catwalk Women Gold Coloured Heels,Metallic
13403,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,United Colors of Benetton Men Check Red Shirts,Red
43373,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Reebok Men White Spectra Run Sports Shoes,White
2054,Men,Apparel,Topwear,Tshirts,Maroon,Winter,Casual,Lee Men's Stone T-shirt,Red
30681,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,Park Avenue Men Black Sunglasses,Black
3186,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Nike Men's Main Draw White Shoe,White
19139,Men,Footwear,Sandal,Sandals,Black,Fall,Casual,Lotto Men Sting  Black Sandals,Black
23050,Women,Apparel,Dress,Dresses,Multi,Fall,Casual,Arrow Woman Multi Coloured Floral Dress,Multi
17265,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,U.S. Polo Assn. Men Solid Limoges Polo Tshirt,Blue
6632,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,ADIDAS Men's Spector White Red Shoe,White
35135,Women,Accessories,Jewellery,Bangle,Red,Spring,Casual,Allen Solly Wide Red Bangle,Red
51470,Men,Apparel,Bottomwear,Jeans,Black,Summer,Casual,Denizen Men Black Jeans,Black
22182,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,Timberland Men Dark Brown Casual Shoes,Brown
2292,Women,Apparel,Topwear,Tshirts,Black,Fall,Sports,Nike Women Accuracy Black T-shirt,Black
12717,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual,Nike Men Backboard White Casual Shoes,White
35909,Women,Accessories,Bags,Handbags,Yellow,Summer,Casual,Peperone Women Yellow Sling Bag,Yellow
26522,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,Provogue Men Brown Shoes,Brown
31595,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Mark Taylor Men Printed Black T-shirt,Black
3340,Men,Accessories,Headwear,Caps,Blue,Fall,Sports,ADIDAS Men Mumbai Indians Match Blue Cap,Blue
42067,Men,Accessories,Wallets,Wallets,Black,Summer,Casual,American Tourister Men Black Slim Fold Wallet,Black
32310,Men,Accessories,Watches,Watches,Black,Winter,Casual,Q&Q Men Black Dial Watch,Black
4959,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Gini and Jony Boy's King Green White Brown Kidswear,Green
11192,Men,Accessories,Watches,Watches,Black,Winter,Casual,Carrera Men Steel dial frame dial Black Watches,Black
56655,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,Casual,United Colors of Benetton Men Blue Shoes,Blue
10040,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,Nike Men White Polo Tshirts,White
24275,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Quiksilver Men Basic White T-shirt,White
21707,Men,Accessories,Watches,Watches,Black,Winter,Casual,Fossil Men Black Dial Chronograph Watch JR1262,Black
15532,Men,Accessories,Socks,Socks,Grey,Summer,Sports,Fila Men Pack Of 3 Grey Socks,Grey
45242,Women,Accessories,Watches,Watches,Black,Winter,Casual,CASIO Baby-G Women Analogue & Digital Watch BX007,Black
25195,Women,Accessories,Bags,Handbags,Beige,Winter,Casual,Lino Perros Women Leatherette Beige Handbag,Brown
38418,Women,Accessories,Belts,Belts,Purple,Summer,Casual,Baggit Women Purple Choti Eva Belt,Purple
1625,Men,Apparel,Topwear,Tshirts,Red,Fall,Sports,Domyos Men Quick Dry T-shirt,Red
40502,Men,Accessories,Watches,Watches,Cream,Winter,Casual,Titan Men Cream-Coloured Dial Watch NB1072YL06,White
10272,Women,Footwear,Shoes,Heels,Grey,Fall,Casual,Clarks Women Soma Silk Graphite Leather Grey Heels,Grey
24047,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Locomotive Men Printed Blue T-shirt,Blue
4357,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,DC Comics Men's Green Lantern T-shirt,Green
15700,Women,Footwear,Shoes,Heels,Pink,Winter,Casual,Catwalk Women Casual Pink Flats,Pink
53115,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Myntra Men Red Printed T-shirt,Red
5285,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,Classic Polo Men's Purple Yellow Logo T-shirt,Purple
37450,Men,Accessories,Belts,Belts,Black,Summer,Casual,Turtle Men Black Belt,Black
6400,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Lotto Men Laos Black Grey Floater,Black
18823,Men,Accessories,Wallets,Wallets,Black,Fall,Formal,Peter England Men Statements Black Wallet,Black
23262,Men,Accessories,Watches,Watches,Black,Winter,Casual,Maxima Ssteele Men Black Watch,Black
17057,Men,Footwear,Shoes,Casual Shoes,Red,Summer,Casual,Gas Men Sahar Casual Shoe,Red
51642,Men,Accessories,Watches,Watches,Black,Winter,Casual,Fossil Men Black Dial Chronograph Watch FS4719,Black
16185,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal,Enroute Men Leather Black Formal Shoes,Black
29758,Women,Accessories,Watches,Watches,White,Winter,Casual,Fossil Women White Dial Watch ES2437,White
35307,Women,Accessories,Jewellery,Earrings,Gold,Winter,Ethnic,Fabindia Women Ananya Gold Earrings,Metallic
43387,Men,Accessories,Wallets,Wallets,Black,Summer,Casual,Lino Perros Men Black Wallet,Black
30675,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,Casual,Park Avenue Men Steel Sunglasses,Grey
42255,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,John Players Men Brown Trousers,Brown
26710,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Puma Men Jamaica Fun White T-shirt,White
33494,Men,Apparel,Bottomwear,Shorts,Brown,Summer,Casual,Doodle Kids Boy  Brown Shorts,Brown
40166,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,Casual,Fastrack Men UV Protected Sporty Sunglasses,Grey
10616,Women,Footwear,Flip Flops,Flip Flops,Gold,Fall,Casual,Carlton London Women Glitterati Gold Slippers,Metallic
37808,Men,Apparel,Topwear,Shirts,Navy Blue,Spring,Formal,John Players Men Satin Striped Shirt,Blue
24423,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,Sports,ADIDAS Men Boat CC Lace Blue Sports Shoes,Blue
59877,Women,Apparel,Bottomwear,Stockings,Black,Fall,Casual,Femella Women Black Stockings,Black
38840,Women,Apparel,Dress,Dresses,Black,Summer,Casual,Latin Quarters Women Navy Blue & White Printed Dress,Black
53571,Unisex,Accessories,Watches,Watches,Blue,Winter,Casual,Q&Q Kids Unisex Blue Dial Watch,Blue
45414,Women,Footwear,Shoes,Flats,Black,Winter,Casual,Rocia Women Black Sandals,Black
4733,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Numero Uno Men's Black Strider Shoe,Black
41888,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Flying Machine Men Blue Jeans,Blue
21151,Men,Apparel,Topwear,Sweaters,Blue,Fall,Casual,S.Oliver Men Blue Sweater,Blue
15364,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,Red Tape Men Casual Brown Sandals,Brown
39992,Men,Footwear,Shoes,Casual Shoes,White,Winter,Casual,Gas Men Romance White Shoes,White
51226,Women,Apparel,Topwear,Tops,Green,Summer,Casual,Satya Paul Women Green & Purple Top,Green
46291,Men,Footwear,Shoes,Sports Shoes,White,Fall,Casual,ADIDAS Men Yellow & White F5 TRX FG Sports Shoes,White
47343,Women,Accessories,Bags,Handbags,Tan,Summer,Casual,Baggit Women Brown Handbag,Brown
6064,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,UCB Men's VNeck Shiny Print Patch Black T-shirt,Black
17433,Women,Accessories,Watches,Watches,White,Winter,Casual,CASIO Sheen Women White Dial Chronograph Watch (SH100) SHN-3008D-7ADR,White
9810,Men,Apparel,Topwear,Shirts,Purple,Fall,Formal,John Miller Men Purple Gingham Shirt,Purple
3516,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,Myntra Women's Hero Within White T-shirt,White
42631,Women,Accessories,Jewellery,Bracelet,Gold,Winter,Casual,Estelle Women Bracelet,Metallic
12141,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,Aurelia Women Solid Black Kurtas,Black
26374,Men,Footwear,Shoes,Sports Shoes,White,Fall,Casual,Fila Men Drake White Sports Shoes,White
13093,Men,Apparel,Topwear,Sweaters,Black,Fall,Casual,ADIDAS Men Badge P/O Black Sweaters,Black
7384,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual,Red Tape Men Brown Casual Shoes,Brown
17601,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,Casual,Cat Men Classic Grey Sunglasses,Grey
47171,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Ganuchi Men Black Sandals,Black
26146,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,Formal,John Miller Men Striped Charcoal Trousers,Black
3724,Women,Apparel,Topwear,Tshirts,Green,Summer,Casual,Lee Women's Green T-shirt,Green
29932,Women,Accessories,Watches,Watches,Black,Winter,Casual,Police Women Black Dial Watch PL12896BS,Black
48139,Women,Accessories,Wallets,Wallets,Magenta,Winter,Casual,Fossil Women Magenta Wallet,Purple
30023,Women,Accessories,Watches,Watches,White,Winter,Casual,Kenneth Cole Women White Chronograph Watch,White
27094,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,Aneri Women Gazal Red Kurta,Red
18649,Men,Footwear,Flip Flops,Flip Flops,Grey,Fall,Casual,Fila Men Ocassion Grey Slippers,Grey
54566,Women,Apparel,Topwear,Kurtas,Khaki,Summer,Ethnic,Sushilas Women Printed Khaki Kurta,Brown
10424,Women,Apparel,Topwear,Tshirts,Red,Fall,Casual,United Colors of Benetton Women Red Polo T-shirt,Red
24611,Men,Apparel,Topwear,Tshirts,Brown,Fall,Casual,Solognac Men Brown T-shirt,Brown
32774,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,DC Comics Men Green Lantern Black T-shirt,Black
37206,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,United Colors of Benetton Men Washed Blue Jeans,Blue
14084,Men,Apparel,Topwear,Sweaters,Blue,Fall,Casual,Flying Machine Men Solid Blue Sweaters,Blue
53743,Women,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,ADIDAS Women Black Track Pant,Black
59279,Women,Accessories,Watches,Watches,Blue,Winter,Casual,Titan Women Blue Watch,Blue
52691,Women,Accessories,Watches,Watches,Brown,Winter,Casual,Just Cavalli Women Brown Watch,Brown
4501,Men,Footwear,Shoes,Casual Shoes,Black,Winter,Casual,Skechers Men's Arcade Midway Black Shoe,Black
2857,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Mr.Men Men's Mr.Busy Grey T-shirt,Grey
28641,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,Nike Men Baller Beats Black T-shirt,Black
3985,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Mr.Men Men's Strong Blue T-shirt,Blue
51689,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,Casual,Louis Philippe Men Oversized Sunglasses LP226-C4,Blue
7519,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,Nike Men's As Icon Black T-shirt,Black
